LampNate,19.85.B5,4/3/2017 4:05:02,13,62.8265
LampNate,19.85.B5,4/3/2017 4:10:02,14,62.8277
LampNate,19.85.B5,4/3/2017 4:15:02,12,62.8287
LampNate,19.85.B5,4/3/2017 4:20:02,12,62.8296
LampNate,19.85.B5,4/3/2017 4:25:02,14,62.8308
LampNate,19.85.B5,4/3/2017 4:30:02,14,62.832
LampNate,19.85.B5,4/3/2017 4:35:02,13,62.8329
LampNate,19.85.B5,4/3/2017 4:40:02,13,62.8341
LampNate,19.85.B5,4/3/2017 4:45:02,14,62.835
LampNate,19.85.B5,4/3/2017 4:50:02,14,62.8362
LampNate,19.85.B5,4/3/2017 4:55:02,14,62.8371
LampNate,19.85.B5,4/3/2017 5:00:02,13,62.8384
LampNate,19.85.B5,4/3/2017 5:05:02,12,62.8393
LampNate,19.85.B5,4/3/2017 5:10:02,12,62.8405
LampNate,19.85.B5,4/3/2017 5:15:02,12,62.8417
LampNate,19.85.B5,4/3/2017 5:20:02,13,62.8426
LampNate,19.85.B5,4/3/2017 5:25:02,12,62.8438
LampNate,19.85.B5,4/3/2017 5:30:02,13,62.8447
LampNate,19.85.B5,4/3/2017 5:35:02,12,62.8459
LampNate,19.85.B5,4/3/2017 5:40:02,12,62.8469
LampNate,19.85.B5,4/3/2017 5:45:02,14,62.8481
LampNate,19.85.B5,4/3/2017 5:50:02,13,62.8493
LampNate,19.85.B5,4/3/2017 5:55:02,14,62.8502
LampNate,19.85.B5,4/3/2017 6:00:02,12,62.8514
LampNate,19.85.B5,4/3/2017 6:05:02,12,62.8523
LampNate,19.85.B5,4/3/2017 6:10:02,14,62.8535
LampNate,19.85.B5,4/3/2017 6:15:02,12,62.8544
LampNate,19.85.B5,4/3/2017 6:20:02,13,62.8557
LampNate,19.85.B5,4/3/2017 6:25:02,12,62.8569
LampNate,19.85.B5,4/3/2017 6:30:02,13,62.8578
LampNate,19.85.B5,4/3/2017 6:35:02,12,62.859
LampNate,19.85.B5,4/3/2017 6:40:02,12,62.8599
LampNate,19.85.B5,4/3/2017 6:45:02,14,62.8611
LampNate,19.85.B5,4/3/2017 6:50:02,14,62.862
LampNate,19.85.B5,4/3/2017 6:55:02,12,62.8632
LampNate,19.85.B5,4/3/2017 7:00:02,12,62.8645
LampNate,19.85.B5,4/3/2017 7:05:02,12,62.8654
LampNate,19.85.B5,4/3/2017 7:10:02,14,62.8666
LampNate,19.85.B5,4/3/2017 7:15:02,12,62.8678
LampNate,19.85.B5,4/3/2017 7:20:02,12,62.8687
LampNate,19.85.B5,4/3/2017 7:25:02,12,62.8699
LampNate,19.85.B5,4/3/2017 7:30:02,13,62.8708
LampNate,19.85.B5,4/3/2017 7:35:02,14,62.872
LampNate,19.85.B5,4/3/2017 7:40:02,14,62.8729
LampNate,19.85.B5,4/3/2017 7:45:02,12,62.8742
LampNate,19.85.B5,4/3/2017 7:50:02,12,62.8754
LampNate,19.85.B5,4/3/2017 7:55:02,12,62.8763
LampNate,19.85.B5,4/3/2017 8:00:02,14,62.8775
LampNate,19.85.B5,4/3/2017 8:05:02,12,62.8787
LampNate,19.85.B5,4/3/2017 8:10:02,12,62.8796
LampNate,19.85.B5,4/3/2017 8:15:02,13,62.8808
LampNate,19.85.B5,4/3/2017 8:20:02,14,62.8817
LampNate,19.85.B5,4/3/2017 8:25:02,12,62.883
LampNate,19.85.B5,4/3/2017 8:30:02,12,62.8839
LampNate,19.85.B5,4/3/2017 8:35:02,13,62.8851
LampNate,19.85.B5,4/3/2017 8:40:02,12,62.886
LampNate,19.85.B5,4/3/2017 8:45:02,13,62.8872
LampNate,19.85.B5,4/3/2017 8:50:02,14,62.8881
LampNate,19.85.B5,4/3/2017 8:55:02,12,62.8893
LampNate,19.85.B5,4/3/2017 9:00:02,12,62.8902
LampNate,19.85.B5,4/3/2017 9:05:02,12,62.8915
LampNate,19.85.B5,4/3/2017 9:10:02,12,62.8924
LampNate,19.85.B5,4/3/2017 9:15:02,0,62.8927
LampNate,19.85.B5,4/3/2017 9:20:02,0,62.8927
LampNate,19.85.B5,4/3/2017 9:25:02,0,62.8927
LampNate,19.85.B5,4/3/2017 9:30:02,0,62.8927
LampNate,19.85.B5,4/3/2017 9:35:02,0,62.8927
LampNate,19.85.B5,4/3/2017 9:40:02,0,62.8927
LampNate,19.85.B5,4/3/2017 9:45:02,0,62.8927
LampNate,19.85.B5,4/3/2017 9:50:02,0,62.8927
LampNate,19.85.B5,4/3/2017 9:55:02,0,62.8927
LampNate,19.85.B5,4/3/2017 10:00:02,0,62.8927
LampNate,19.85.B5,4/3/2017 10:05:02,0,62.8927
LampNate,19.85.B5,4/3/2017 10:10:02,0,62.8927
LampNate,19.85.B5,4/3/2017 10:15:02,0,62.8927
LampNate,19.85.B5,4/3/2017 10:20:02,0,62.8927
LampNate,19.85.B5,4/3/2017 10:25:02,0,62.8927
LampNate,19.85.B5,4/3/2017 10:30:02,0,62.8927
LampNate,19.85.B5,4/3/2017 10:35:02,0,62.8927
LampNate,19.85.B5,4/3/2017 10:40:02,0,62.8927
LampNate,19.85.B5,4/3/2017 10:45:02,0,62.8927
LampNate,19.85.B5,4/3/2017 10:50:02,0,62.8927
LampNate,19.85.B5,4/3/2017 10:55:02,0,62.8927
LampNate,19.85.B5,4/3/2017 11:00:02,0,62.8927
LampNate,19.85.B5,4/3/2017 11:05:02,0,62.8927
LampNate,19.85.B5,4/3/2017 11:10:02,0,62.8927
LampNate,19.85.B5,4/3/2017 11:15:02,0,62.8927
LampNate,19.85.B5,4/3/2017 11:20:02,0,62.8927
LampNate,19.85.B5,4/3/2017 11:25:02,0,62.8927
LampNate,19.85.B5,4/3/2017 11:30:02,0,62.8927
LampNate,19.85.B5,4/3/2017 11:35:02,0,62.8927
LampNate,19.85.B5,4/3/2017 11:40:02,0,62.8927
LampNate,19.85.B5,4/3/2017 11:45:02,0,62.8927
LampNate,19.85.B5,4/3/2017 11:50:02,0,62.8927
LampNate,19.85.B5,4/3/2017 11:55:02,0,62.8927
LampNate,19.85.B5,4/3/2017 12:00:02,0,62.8927
LampNate,19.85.B5,4/3/2017 12:05:02,0,62.8927
LampNate,19.85.B5,4/3/2017 12:10:02,0,62.8927
LampNate,19.85.B5,4/3/2017 12:15:02,0,62.8927
LampNate,19.85.B5,4/3/2017 12:20:02,0,62.8927
LampNate,19.85.B5,4/3/2017 12:25:02,0,62.8927
LampNate,19.85.B5,4/3/2017 12:30:02,0,62.8927
LampNate,19.85.B5,4/3/2017 12:35:02,0,62.8927
LampNate,19.85.B5,4/3/2017 12:40:02,0,62.8927
LampNate,19.85.B5,4/3/2017 12:45:02,0,62.8927
LampNate,19.85.B5,4/3/2017 12:50:02,0,62.8927
LampNate,19.85.B5,4/3/2017 12:55:02,0,62.8927
LampNate,19.85.B5,4/3/2017 13:00:02,0,62.8927
LampNate,19.85.B5,4/3/2017 13:05:02,0,62.8927
LampNate,19.85.B5,4/3/2017 13:10:02,0,62.8927
LampNate,19.85.B5,4/3/2017 13:15:02,0,62.8927
LampNate,19.85.B5,4/3/2017 13:20:02,0,62.8927
LampNate,19.85.B5,4/3/2017 13:25:02,0,62.8927
LampNate,19.85.B5,4/3/2017 13:30:02,0,62.8927
LampNate,19.85.B5,4/3/2017 13:35:02,0,62.8927
LampNate,19.85.B5,4/3/2017 13:40:02,0,62.8927
LampNate,19.85.B5,4/3/2017 13:45:02,0,62.8927
LampNate,19.85.B5,4/3/2017 13:50:02,0,62.8927
LampNate,19.85.B5,4/3/2017 13:55:02,0,62.8927
LampNate,19.85.B5,4/3/2017 14:00:02,0,62.8927
LampNate,19.85.B5,4/3/2017 14:05:02,0,62.8927
LampNate,19.85.B5,4/3/2017 14:10:02,0,62.8927
LampNate,19.85.B5,4/3/2017 14:15:02,0,62.8927
LampNate,19.85.B5,4/3/2017 14:20:02,0,62.8927
LampNate,19.85.B5,4/3/2017 14:25:02,0,62.8927
LampNate,19.85.B5,4/3/2017 14:30:02,0,62.8927
LampNate,19.85.B5,4/3/2017 14:35:02,0,62.8927
LampNate,19.85.B5,4/3/2017 14:40:02,0,62.8927
LampNate,19.85.B5,4/3/2017 14:45:02,0,62.8927
LampNate,19.85.B5,4/3/2017 14:50:02,0,62.8927
LampNate,19.85.B5,4/3/2017 14:55:02,0,62.8927
LampNate,19.85.B5,4/3/2017 15:00:02,0,62.8927
LampNate,19.85.B5,4/3/2017 15:05:02,0,62.8927
LampNate,19.85.B5,4/3/2017 15:10:02,0,62.8927
LampNate,19.85.B5,4/3/2017 15:15:02,0,62.8927
LampNate,19.85.B5,4/3/2017 15:20:02,0,62.8927
LampNate,19.85.B5,4/3/2017 15:25:02,0,62.8927
LampNate,19.85.B5,4/3/2017 15:30:02,0,62.8927
LampNate,19.85.B5,4/3/2017 15:35:02,0,62.8927
LampNate,19.85.B5,4/3/2017 15:40:02,14,62.893
LampNate,19.85.B5,4/3/2017 15:45:02,13,62.8942
LampNate,19.85.B5,4/3/2017 15:50:02,12,62.8951
LampNate,19.85.B5,4/3/2017 15:55:02,13,62.896
LampNate,19.85.B5,4/3/2017 16:00:02,11,62.8972
LampNate,19.85.B5,4/3/2017 16:05:02,11,62.8981
LampNate,19.85.B5,4/3/2017 16:10:02,12,62.8993
LampNate,19.85.B5,4/3/2017 16:15:02,12,62.9003
LampNate,19.85.B5,4/3/2017 16:20:02,13,62.9015
LampNate,19.85.B5,4/3/2017 16:25:02,12,62.9024
LampNate,19.85.B5,4/3/2017 16:30:02,11,62.9033
LampNate,19.85.B5,4/3/2017 16:35:02,13,62.9045
LampNate,19.85.B5,4/3/2017 16:40:02,11,62.9054
LampNate,19.85.B5,4/3/2017 16:45:02,11,62.9066
LampNate,19.85.B5,4/3/2017 16:50:02,12,62.9075
LampNate,19.85.B5,4/3/2017 16:55:02,12,62.9084
LampNate,19.85.B5,4/3/2017 17:00:02,11,62.9097
LampNate,19.85.B5,4/3/2017 17:05:02,12,62.9106
LampNate,19.85.B5,4/3/2017 17:10:02,12,62.9118
LampNate,19.85.B5,4/3/2017 17:15:02,12,62.9127
LampNate,19.85.B5,4/3/2017 17:20:02,12,62.9139
LampNate,19.85.B5,4/3/2017 17:25:02,13,62.9148
LampNate,19.85.B5,4/3/2017 17:30:02,12,62.916
LampNate,19.85.B5,4/3/2017 17:35:02,11,62.9169
LampNate,19.85.B5,4/3/2017 17:40:02,12,62.9179
LampNate,19.85.B5,4/3/2017 17:45:02,12,62.9191
LampNate,19.85.B5,4/3/2017 17:50:02,13,62.92
LampNate,19.85.B5,4/3/2017 17:55:02,12,62.9212
LampNate,19.85.B5,4/3/2017 18:00:02,13,62.9221
LampNate,19.85.B5,4/3/2017 18:05:02,12,62.9233
LampNate,19.85.B5,4/3/2017 18:10:02,12,62.9242
LampNate,19.85.B5,4/3/2017 18:15:02,12,62.9254
LampNate,19.85.B5,4/3/2017 18:20:02,12,62.9263
LampNate,19.85.B5,4/3/2017 18:25:02,13,62.9276
LampNate,19.85.B5,4/3/2017 18:30:02,12,62.9285
LampNate,19.85.B5,4/3/2017 18:35:02,11,62.9297
LampNate,19.85.B5,4/3/2017 18:40:02,11,62.9306
LampNate,19.85.B5,4/3/2017 18:45:02,13,62.9318
LampNate,19.85.B5,4/3/2017 18:50:02,13,62.9327
LampNate,19.85.B5,4/3/2017 18:55:02,12,62.9339
LampNate,19.85.B5,4/3/2017 19:00:02,13,62.9348
LampNate,19.85.B5,4/3/2017 19:05:02,12,62.9358
LampNate,19.85.B5,4/3/2017 19:10:02,13,62.937
LampNate,19.85.B5,4/3/2017 19:15:02,12,62.9379
LampNate,19.85.B5,4/3/2017 19:20:02,12,62.9391
LampNate,19.85.B5,4/3/2017 19:25:02,13,62.94
LampNate,19.85.B5,4/3/2017 19:30:02,12,62.9412
LampNate,19.85.B5,4/3/2017 19:35:02,12,62.9421
LampNate,19.85.B5,4/3/2017 19:40:02,13,62.9433
LampNate,19.85.B5,4/3/2017 19:45:02,12,62.9442
LampNate,19.85.B5,4/3/2017 19:50:02,12,62.9452
LampNate,19.85.B5,4/3/2017 19:55:02,12,62.9464
LampNate,19.85.B5,4/3/2017 20:00:02,12,62.9473
LampNate,19.85.B5,4/3/2017 20:05:02,12,62.9485
LampNate,19.85.B5,4/3/2017 20:10:02,13,62.9494
LampNate,19.85.B5,4/3/2017 20:15:02,12,62.9506
LampNate,19.85.B5,4/3/2017 20:20:02,12,62.9515
LampNate,19.85.B5,4/3/2017 20:25:02,12,62.9527
LampNate,19.85.B5,4/3/2017 20:30:02,12,62.9537
LampNate,19.85.B5,4/3/2017 20:35:02,12,62.9549
LampNate,19.85.B5,4/3/2017 20:40:02,13,62.9558
LampNate,19.85.B5,4/3/2017 20:45:02,13,62.957
LampNate,19.85.B5,4/3/2017 20:50:02,13,62.9579
LampNate,19.85.B5,4/3/2017 20:55:02,12,62.9591
LampNate,19.85.B5,4/3/2017 21:00:02,12,62.96
LampNate,19.85.B5,4/3/2017 21:05:02,13,62.9612
LampNate,19.85.B5,4/3/2017 21:10:02,12,62.9621
LampNate,19.85.B5,4/3/2017 21:15:02,12,62.9634
LampNate,19.85.B5,4/3/2017 21:20:02,12,62.9643
LampNate,19.85.B5,4/3/2017 21:25:02,13,62.9655
LampNate,19.85.B5,4/3/2017 21:30:02,13,62.9664
LampNate,19.85.B5,4/3/2017 21:35:02,14,62.9676
LampNate,19.85.B5,4/3/2017 21:40:02,13,62.9688
LampNate,19.85.B5,4/3/2017 21:45:02,12,62.9697
LampNate,19.85.B5,4/3/2017 21:50:02,13,62.9709
LampNate,19.85.B5,4/3/2017 21:55:02,12,62.9719
LampNate,19.85.B5,4/3/2017 22:00:02,13,62.9731
LampNate,19.85.B5,4/3/2017 22:05:02,12,62.974
LampNate,19.85.B5,4/3/2017 22:10:02,12,62.9752
LampNate,19.85.B5,4/3/2017 22:15:02,12,62.9761
LampNate,19.85.B5,4/3/2017 22:20:02,12,62.9773
LampNate,19.85.B5,4/3/2017 22:25:02,13,62.9782
LampNate,19.85.B5,4/3/2017 22:30:02,12,62.9794
LampNate,19.85.B5,4/3/2017 22:35:02,12,62.9804
LampNate,19.85.B5,4/3/2017 22:40:02,12,62.9816
LampNate,19.85.B5,4/3/2017 22:45:02,13,62.9825
LampNate,19.85.B5,4/3/2017 22:50:02,13,62.9837
LampNate,19.85.B5,4/3/2017 22:55:02,12,62.9849
LampNate,19.85.B5,4/3/2017 23:00:02,13,62.9858
LampNate,19.85.B5,4/3/2017 23:05:02,12,62.9867
LampNate,19.85.B5,4/3/2017 23:10:02,13,62.9879
LampNate,19.85.B5,4/3/2017 23:15:02,12,62.9888
LampNate,19.85.B5,4/3/2017 23:20:02,14,62.9901
LampNate,19.85.B5,4/3/2017 23:25:02,13,62.991
LampNate,19.85.B5,4/3/2017 23:30:02,13,62.9922
LampNate,19.85.B5,4/3/2017 23:35:02,12,62.9934
LampNate,19.85.B5,4/3/2017 23:40:02,13,62.9943
LampNate,19.85.B5,4/3/2017 23:45:02,13,62.9955
LampNate,19.85.B5,4/3/2017 23:50:02,13,62.9964
LampNate,19.85.B5,4/3/2017 23:55:02,12,62.9976
LampNate,19.85.B5,4/4/2017 0:00:02,13,62.9986
LampNate,19.85.B5,4/4/2017 0:05:02,13,62.9998
LampNate,19.85.B5,4/4/2017 0:10:02,12,63.0007
LampNate,19.85.B5,4/4/2017 0:15:02,13,63.0019
LampNate,19.85.B5,4/4/2017 0:20:02,13,63.0028
LampNate,19.85.B5,4/4/2017 0:25:02,13,63.004
LampNate,19.85.B5,4/4/2017 0:30:02,13,63.0049
LampNate,19.85.B5,4/4/2017 0:35:02,12,63.0061
LampNate,19.85.B5,4/4/2017 0:40:02,13,63.0074
LampNate,19.85.B5,4/4/2017 0:45:02,13,63.0083
LampNate,19.85.B5,4/4/2017 0:50:02,12,63.0095
LampNate,19.85.B5,4/4/2017 0:55:02,12,63.0104
LampNate,19.85.B5,4/4/2017 1:00:02,12,63.0116
LampNate,19.85.B5,4/4/2017 1:05:02,12,63.0125
LampNate,19.85.B5,4/4/2017 1:10:02,12,63.0137
LampNate,19.85.B5,4/4/2017 1:15:02,13,63.0146
LampNate,19.85.B5,4/4/2017 1:20:02,13,63.0159
LampNate,19.85.B5,4/4/2017 1:25:02,12,63.0168
LampNate,19.85.B5,4/4/2017 1:30:02,13,63.018
LampNate,19.85.B5,4/4/2017 1:35:02,12,63.0189
LampNate,19.85.B5,4/4/2017 1:40:02,12,63.0201
LampNate,19.85.B5,4/4/2017 1:45:02,13,63.021
LampNate,19.85.B5,4/4/2017 1:50:02,12,63.0222
LampNate,19.85.B5,4/4/2017 1:55:02,12,63.0231
LampNate,19.85.B5,4/4/2017 2:00:02,13,63.0243
LampNate,19.85.B5,4/4/2017 2:05:02,12,63.0253
LampNate,19.85.B5,4/4/2017 2:10:02,14,63.0265
LampNate,19.85.B5,4/4/2017 2:15:02,11,63.0274
LampNate,19.85.B5,4/4/2017 2:20:02,13,63.0286
LampNate,19.85.B5,4/4/2017 2:25:02,11,63.0295
LampNate,19.85.B5,4/4/2017 2:30:02,12,63.0307
LampNate,19.85.B5,4/4/2017 2:35:02,13,63.0316
LampNate,19.85.B5,4/4/2017 2:40:02,14,63.0328
LampNate,19.85.B5,4/4/2017 2:45:02,13,63.0338
LampNate,19.85.B5,4/4/2017 2:50:02,12,63.035
LampNate,19.85.B5,4/4/2017 2:55:02,12,63.0359
LampNate,19.85.B5,4/4/2017 3:00:02,13,63.0371
LampNate,19.85.B5,4/4/2017 3:05:02,13,63.038
LampNate,19.85.B5,4/4/2017 3:10:02,13,63.0392
LampNate,19.85.B5,4/4/2017 3:15:02,13,63.0401
LampNate,19.85.B5,4/4/2017 3:20:02,12,63.0413
LampNate,19.85.B5,4/4/2017 3:25:02,13,63.0422
LampNate,19.85.B5,4/4/2017 3:30:02,13,63.0435
LampNate,19.85.B5,4/4/2017 3:35:02,11,63.0444
LampNate,19.85.B5,4/4/2017 3:40:02,13,63.0456
LampNate,19.85.B5,4/4/2017 3:45:02,13,63.0465
LampNate,19.85.B5,4/4/2017 3:50:02,13,63.0477
LampNate,19.85.B5,4/4/2017 3:55:02,12,63.0486
LampNate,19.85.B5,4/4/2017 4:00:02,12,63.0498
LampNate,19.85.B5,4/4/2017 4:05:02,13,63.0507
LampNate,19.85.B5,4/4/2017 4:10:02,13,63.052
LampNate,19.85.B5,4/4/2017 4:15:02,12,63.0529
LampNate,19.85.B5,4/4/2017 4:20:02,12,63.0541
LampNate,19.85.B5,4/4/2017 4:25:02,13,63.055
LampNate,19.85.B5,4/4/2017 4:30:02,12,63.0562
LampNate,19.85.B5,4/4/2017 4:35:02,12,63.0571
LampNate,19.85.B5,4/4/2017 4:40:02,13,63.0583
LampNate,19.85.B5,4/4/2017 4:45:02,13,63.0592
LampNate,19.85.B5,4/4/2017 4:50:02,13,63.0605
LampNate,19.85.B5,4/4/2017 4:55:02,12,63.0614
LampNate,19.85.B5,4/4/2017 5:00:02,12,63.0626
LampNate,19.85.B5,4/4/2017 5:05:02,13,63.0635
LampNate,19.85.B5,4/4/2017 5:10:02,13,63.0647
LampNate,19.85.B5,4/4/2017 5:15:02,12,63.0656
LampNate,19.85.B5,4/4/2017 5:20:02,13,63.0668
LampNate,19.85.B5,4/4/2017 5:25:02,13,63.0677
LampNate,19.85.B5,4/4/2017 5:30:02,11,63.0689
LampNate,19.85.B5,4/4/2017 5:35:02,12,63.0699
LampNate,19.85.B5,4/4/2017 5:40:02,13,63.0711
LampNate,19.85.B5,4/4/2017 5:45:02,13,63.072
LampNate,19.85.B5,4/4/2017 5:50:02,12,63.0732
LampNate,19.85.B5,4/4/2017 5:55:02,12,63.0741
LampNate,19.85.B5,4/4/2017 6:00:02,12,63.0753
LampNate,19.85.B5,4/4/2017 6:05:02,13,63.0762
LampNate,19.85.B5,4/4/2017 6:10:02,12,63.0774
LampNate,19.85.B5,4/4/2017 6:15:02,12,63.0784
LampNate,19.85.B5,4/4/2017 6:20:02,12,63.0796
LampNate,19.85.B5,4/4/2017 6:25:02,12,63.0805
LampNate,19.85.B5,4/4/2017 6:30:02,12,63.0817
LampNate,19.85.B5,4/4/2017 6:35:02,13,63.0826
LampNate,19.85.B5,4/4/2017 6:40:02,12,63.0835
LampNate,19.85.B5,4/4/2017 6:45:02,12,63.0847
LampNate,19.85.B5,4/4/2017 6:50:02,12,63.0856
LampNate,19.85.B5,4/4/2017 6:55:02,11,63.0868
LampNate,19.85.B5,4/4/2017 7:00:02,12,63.0878
LampNate,19.85.B5,4/4/2017 7:05:02,12,63.0887
LampNate,19.85.B5,4/4/2017 7:10:02,13,63.0899
LampNate,19.85.B5,4/4/2017 7:15:02,13,63.0908
LampNate,19.85.B5,4/4/2017 7:20:02,12,63.092
LampNate,19.85.B5,4/4/2017 7:25:02,12,63.0929
LampNate,19.85.B5,4/4/2017 7:30:02,13,63.0941
LampNate,19.85.B5,4/4/2017 7:35:02,12,63.095
LampNate,19.85.B5,4/4/2017 7:40:02,13,63.0963
LampNate,19.85.B5,4/4/2017 7:45:02,12,63.0972
LampNate,19.85.B5,4/4/2017 7:50:02,12,63.0984
LampNate,19.85.B5,4/4/2017 7:55:02,13,63.0993
LampNate,19.85.B5,4/4/2017 8:00:02,12,63.1005
LampNate,19.85.B5,4/4/2017 8:05:02,12,63.1014
LampNate,19.85.B5,4/4/2017 8:10:02,13,63.1026
LampNate,19.85.B5,4/4/2017 8:15:02,13,63.1035
